order_id,date,region,product,revenue,units,discount_rate
934,2025-08-23,LATAM,Orbit Plan,120.0,5,0.6
935,2025-11-23,MEA,Legacy,42.59,7,0.86
936,2025-09-08,EU,Nova Add-on,142.33,5,0.01
937,2025-08-08,EU,Orbit Plan,139.07,3,0.91
938,2025-01-03,LATAM,Legacy,120.96,8,0.73
939,2025-09-16,NA,Nova Add-on,109.53,2,0.45
940,2025-05-04,NA,Nova Add-on,306.44,12,0.41
941,2025-04-22,EU,Orbit Plan,196.02,11,0.3
942,2025-12-27,LATAM,Legacy,252.28,1,0.98
943,2025-08-26,EU,Legacy,87.82,8,0.7
944,2025-01-01,NA,Nova Add-on,296.19,9,0.03
945,2025-08-07,APAC,Pulse API,169.45,11,0.08
946,2025-06-21,NA,Nova Add-on,154.56,6,0.89
947,2025-02-26,LATAM,Orbit Plan,83.09,9,0.7
948,2025-10-15,EU,Orbit Plan,139.1,9,0.11
949,2025-09-02,MEA,Legacy,58.03,6,0.35
950,2025-05-17,MEA,Pulse API,30.8,2,0.37
951,2025-08-20,LATAM,Nova Add-on,130.8,9,0.9
952,2025-08-20,MEA,Orbit Plan,45.76,12,0.81
953,2025-02-03,EU,Legacy,155.14,5,0.96
954,2025-02-09,NA,Orbit Plan,228.24,3,0.5
955,2025-04-15,MEA,Legacy,95.17,3,0.47
956,2025-08-04,LATAM,Pulse API,115.68,4,0.06
957,2025-04-29,MEA,Pulse API,50.92,6,0.49
958,2025-12-07,MEA,Legacy,81.83,5,0.57
959,2025-06-06,EU,Pulse API,188.83,1,0.15
960,2025-05-26,LATAM,Legacy,146.74,3,0.71
961,2025-05-27,EU,Legacy,231.52,3,0.16
962,2025-03-01,NA,Legacy,119.84,8,0.26
963,2025-04-05,EU,Nova Add-on,233.71,6,0.45
964,2025-03-25,MEA,Orbit Plan,74.63,7,0.93
965,2026-01-29,EU,Legacy,212.99,9,0.98
966,2025-06-19,APAC,Nova Add-on,236.77,10,0.67
967,2025-10-17,LATAM,Orbit Plan,143.46,11,0.55
968,2025-06-07,NA,Nova Add-on,277.03,8,0.36
969,2025-06-17,NA,Nova Add-on,251.81,5,0.2
970,2025-02-12,MEA,Legacy,98.19,2,0.98
971,2025-07-21,EU,Nova Add-on,119.88,11,0.36
972,2025-03-17,LATAM,Orbit Plan,82.17,5,0.34
973,2025-06-07,LATAM,Legacy,162.94,7,0.8
974,2025-05-28,EU,Pulse API,233.16,7,0.73
975,2025-08-01,EU,Legacy,151.35,9,0.99
976,2025-02-03,MEA,Pulse API,62.12,7,0.64
977,2025-05-20,LATAM,Orbit Plan,61.53,4,0.19
978,2025-07-15,APAC,Nova Add-on,287.79,5,0.83
979,2025-06-05,LATAM,Nova Add-on,5.0625,5,0.96
980,2025-11-22,LATAM,Orbit Plan,112.04,5,0.42
981,2025-09-09,EU,Orbit Plan,186.78,10,0.75
982,2025-10-25,LATAM,Nova Add-on,65.32,11,0.69
983,2025-12-22,NA,Orbit Plan,218.45,10,0.06
984,2025-06-13,LATAM,Legacy,102.8,3,0.05
985,2025-07-04,LATAM,Pulse API,121.69,11,0.94
986,2025-09-21,EU,Pulse API,174.46,2,0.6
987,2025-03-27,MEA,Orbit Plan,50.88,5,0.69
988,2025-12-19,APAC,Orbit Plan,420.73,3,0.01
989,2025-09-23,APAC,Orbit Plan,177.37,2,0.22
990,2025-09-15,EU,Legacy,185.44,9,0.61
991,2025-09-27,MEA,Pulse API,56.96,2,0.12
992,2025-03-09,NA,Nova Add-on,87.49,6,0.14
993,2025-08-15,MEA,Nova Add-on,84.8,12,0.81
994,2025-04-24,EU,Legacy,172.77,4,0.31
995,2025-04-18,EU,Legacy,84.8,1,0.77
996,2026-01-23,LATAM,Orbit Plan,139.73,11,0.51
997,2025-01-31,LATAM,Orbit Plan,109.73,2,0.78
998,2025-11-05,EU,Nova Add-on,203.32,11,0.35
999,2025-02-16,EU,Legacy,323.45,3,0.86
1000,2026-02-04,MEA,Orbit Plan,48.66,2,0.82
1001,2026-01-26,NA,Nova Add-on,177.63,9,0.0
1002,2026-01-07,NA,Legacy,25.81,12,0.47
1003,2025-12-24,MEA,Orbit Plan,64.6,7,0.42
1004,2025-09-21,EU,Nova Add-on,153.38,6,0.12
1005,2025-02-26,MEA,Orbit Plan,72.95,1,0.08
1006,2025-09-10,NA,Nova Add-on,100.09,12,0.31
1007,2025-08-16,EU,Nova Add-on,148.75,2,0.89
1008,2025-09-01,APAC,Orbit Plan,433.16,8,0.67
1009,2025-07-22,LATAM,Nova Add-on,101.36,12,0.59
1010,2025-02-22,EU,Orbit Plan,151.58,6,0.2
1011,2025-07-26,NA,Orbit Plan,139.4,10,0.59
1012,2026-01-23,LATAM,Orbit Plan,130.63,7,0.99
1013,2025-09-19,APAC,Orbit Plan,215.42,4,0.63
1014,2025-03-10,NA,Orbit Plan,231.05,2,0.5
1015,2025-01-14,EU,Nova Add-on,164.39,2,0.76
1016,2025-12-05,MEA,Pulse API,57.27,4,0.29
1017,2025-09-12,LATAM,Nova Add-on,42.37,1,0.95
1018,2025-01-17,LATAM,Legacy,91.53,8,0.31
1019,2025-07-12,LATAM,Nova Add-on,158.06,5,0.88
1020,2025-03-26,LATAM,Nova Add-on,120.07,7,0.49
1021,2025-02-26,MEA,Pulse API,50.05,8,0.56
1022,2025-03-22,MEA,Orbit Plan,38.53,10,0.97
1023,2025-11-12,APAC,Pulse API,253.04,3,0.84
1024,2025-06-28,MEA,Orbit Plan,78.52,6,0.38
1025,2025-08-08,APAC,Legacy,233.61,4,0.65
1026,2025-10-31,NA,Legacy,233.8,5,0.11
1027,2025-03-28,NA,Nova Add-on,329.67,9,0.9
1028,2025-05-17,NA,Pulse API,246.24,6,0.38
1029,2025-07-19,APAC,Nova Add-on,274.97,6,0.5
1030,2026-01-27,APAC,Orbit Plan,220.99,7,0.2
1031,2025-11-22,NA,Legacy,158.22,10,0.4
1032,2025-04-26,MEA,Pulse API,65.5,10,0.09
1033,2025-06-22,APAC,Orbit Plan,292.67,2,0.65
1034,2025-06-04,MEA,Pulse API,43.6,9,0.31
1035,2025-08-01,LATAM,Orbit Plan,52.82,1,0.63
1036,2025-09-22,EU,Nova Add-on,170.94,12,0.94
1037,2025-05-18,MEA,Pulse API,102.12,12,0.63
1038,2025-09-25,EU,Orbit Plan,70.38,3,0.75
1039,2026-01-27,APAC,Legacy,107.43,11,0.2
1040,2025-07-31,APAC,Pulse API,356.47,5,0.69
1041,2025-05-01,LATAM,Orbit Plan,115.37,5,0.46
1042,2025-10-14,LATAM,Nova Add-on,117.38,4,0.16
1043,2025-03-11,NA,Orbit Plan,257.27,1,0.96
1044,2025-09-06,NA,Orbit Plan,113.43,6,0.6
1045,2025-02-02,LATAM,Legacy,72.11,12,0.84
1046,2025-05-01,NA,Nova Add-on,78.66,2,0.52
1047,2025-10-25,MEA,Orbit Plan,83.52,6,0.33
1048,2025-10-27,LATAM,Pulse API,91.17,7,0.22
1049,2025-02-24,EU,Orbit Plan,170.08,1,0.49
1050,2025-07-11,NA,Orbit Plan,297.96,11,0.25
1051,2025-05-23,EU,Orbit Plan,154.97,10,0.03
1052,2026-01-14,NA,Pulse API,80.4,4,0.25
1053,2025-07-16,APAC,Pulse API,199.96,9,0.87
1054,2025-08-15,LATAM,Orbit Plan,30.78,5,0.3
1055,2026-01-23,EU,Orbit Plan,203.63,6,0.88
1056,2026-01-28,LATAM,Pulse API,92.42,2,0.82
1057,2025-09-09,LATAM,Pulse API,141.0,2,0.82
1058,2025-12-24,APAC,Nova Add-on,223.53,10,0.73
1059,2025-10-08,APAC,Nova Add-on,289.33,11,0.44
1060,2025-11-25,EU,Orbit Plan,183.52,5,0.31
1061,2025-02-12,NA,Orbit Plan,17.49,3,0.85
1062,2025-12-18,LATAM,Pulse API,99.55,8,0.87
1063,2025-03-10,APAC,Orbit Plan,192.38,2,0.41
1064,2025-04-04,LATAM,Legacy,91.07,10,0.22
1065,2025-01-12,MEA,Pulse API,32.64,4,0.26
1066,2025-03-28,NA,Nova Add-on,100.17,5,0.15
1067,2025-07-08,EU,Legacy,254.27,8,0.83
1068,2025-09-11,NA,Orbit Plan,302.44,5,0.29
1069,2025-09-11,LATAM,Orbit Plan,142.29,5,0.73
1070,2025-04-07,LATAM,Orbit Plan,69.08,1,0.29
1071,2025-05-15,EU,Nova Add-on,230.55,8,0.09
1072,2025-08-29,EU,Legacy,146.72,7,0.69
1073,2026-01-01,LATAM,Pulse API,107.42,1,0.05
1074,2025-05-01,LATAM,Legacy,80.49,11,0.97
1075,2025-11-03,NA,Orbit Plan,144.62,11,0.37
1076,2025-10-14,NA,Nova Add-on,217.85,9,0.49
1077,2025-06-23,LATAM,Orbit Plan,90.57,2,0.31
1078,2025-03-07,LATAM,Legacy,153.17,12,0.36
1079,2025-08-09,APAC,Legacy,245.8,9,0.31
1080,2025-03-26,APAC,Pulse API,430.6,3,0.56
1081,2025-12-03,LATAM,Orbit Plan,126.55,5,0.16
1082,2025-08-28,LATAM,Orbit Plan,132.37,8,0.04
1083,2025-07-02,MEA,Nova Add-on,22.67,2,0.35
1084,2025-04-15,APAC,Orbit Plan,267.75,9,0.82
1085,2025-10-16,MEA,Orbit Plan,72.23,3,0.42
1086,2025-02-09,EU,Pulse API,179.93,6,0.03
1087,2025-12-15,NA,Nova Add-on,60.43,3,0.03
1088,2025-08-24,LATAM,Nova Add-on,59.13,10,0.66
1089,2025-06-18,NA,Pulse API,285.04,12,0.91
1090,2025-10-19,EU,Orbit Plan,163.04,11,0.28
1091,2025-01-29,NA,Nova Add-on,192.84,4,0.97
1092,2025-07-24,NA,Orbit Plan,199.66,7,0.78
1093,2025-05-26,EU,Orbit Plan,113.07,5,0.9
1094,2025-11-05,EU,Orbit Plan,183.85,6,0.51
1095,2025-09-08,LATAM,Legacy,61.0,7,0.81
1096,2025-11-11,EU,Nova Add-on,191.96,1,0.51
1097,2025-08-26,EU,Pulse API,147.03,11,0.52
1098,2025-05-29,LATAM,Nova Add-on,23.36,8,0.3
1099,2025-03-07,APAC,Legacy,184.64,2,0.92
1100,2025-09-20,NA,Nova Add-on,210.68,8,0.66
1101,2025-10-19,APAC,Orbit Plan,126.26,12,0.66
1102,2025-04-02,EU,Legacy,124.8,7,0.88
1103,2025-06-02,APAC,Nova Add-on,129.83,5,0.34
1104,2025-04-06,EU,Orbit Plan,206.18,10,0.26
1105,2025-12-11,NA,Nova Add-on,296.7,11,0.48
1106,2025-12-21,LATAM,Legacy,114.34,10,0.73
1107,2025-06-05,MEA,Pulse API,42.12,11,0.39
1108,2025-06-04,NA,Orbit Plan,141.03,2,0.82
1109,2025-12-23,EU,Legacy,203.09,7,0.84
1110,2025-10-03,EU,Orbit Plan,268.14,3,0.47
1111,2025-01-12,NA,Orbit Plan,289.0,8,0.02
1112,2025-08-19,MEA,Orbit Plan,101.21,7,0.05
1113,2025-01-05,NA,Pulse API,170.66,12,0.58
1114,2026-01-10,MEA,Legacy,5,7,0.49
1115,2025-10-30,MEA,Legacy,110.76,1,0.53
1116,2025-08-05,MEA,Orbit Plan,42.32,11,0.42
1117,2025-08-31,NA,Nova Add-on,285.9,1,0.16
1118,2026-01-07,EU,Nova Add-on,158.25,9,0.22
1119,2025-12-17,APAC,Legacy,347.29,5,0.72
1120,2025-07-19,LATAM,Legacy,61.42,12,0.36
1121,2025-08-30,EU,Pulse API,158.78,3,0.17
1122,2025-03-22,MEA,Nova Add-on,109.91,8,0.3
1123,2025-04-18,MEA,Orbit Plan,120.21,3,0.17
1124,2025-09-15,NA,Pulse API,238.06,2,0.62
1125,2025-03-03,MEA,Orbit Plan,68.9,1,0.77
1126,2025-10-13,APAC,Legacy,342.91,9,0.6
1127,2025-02-23,NA,Legacy,141.3,2,0.97
1128,2026-02-05,MEA,Nova Add-on,80.31,2,0.82
1129,2025-01-22,MEA,Orbit Plan,36.05,3,0.73
1130,2025-12-29,LATAM,Pulse API,53.24,2,0.15
1131,2025-07-06,APAC,Pulse API,303.76,1,0.25
1132,2025-08-31,APAC,Orbit Plan,302.66,5,0.37
1133,2026-01-22,LATAM,Orbit Plan,98.76,7,0.79
1134,2025-03-12,LATAM,Nova Add-on,91.0,8,0.95
1135,2025-09-22,APAC,Legacy,114.0,9,0.94
1136,2025-02-13,APAC,Orbit Plan,315.09,3,0.43
1137,2025-07-21,NA,Pulse API,115.28,11,0.98
1138,2025-12-05,MEA,Legacy,28.96,11,0.7
1139,2025-06-05,APAC,Legacy,333.64,3,0.7
1140,2025-08-17,EU,Legacy,182.53,10,0.65
1141,2025-12-24,APAC,Legacy,278.26,5,0.08
1142,2025-10-03,APAC,Nova Add-on,169.16,3,0.52
1143,2025-10-04,APAC,Orbit Plan,181.47,11,0.16
1144,2025-01-15,MEA,Nova Add-on,68.45,5,0.73
1145,2025-09-16,NA,Pulse API,252.5,2,0.05
1146,2025-11-30,NA,Nova Add-on,169.9,1,0.45
1147,2025-05-01,MEA,Nova Add-on,97.13,10,0.23
1148,2025-06-03,APAC,Pulse API,181.17,10,0.67
1149,2026-01-01,LATAM,Nova Add-on,110.51,6,0.45
1150,2025-03-17,LATAM,Pulse API,144.31,1,0.42
1151,2025-03-08,LATAM,Orbit Plan,161.04,9,0.52
1152,2025-07-22,APAC,Nova Add-on,324.44,8,0.69
1153,2025-09-08,LATAM,Pulse API,122.37,3,0.97
1154,2025-09-20,MEA,Orbit Plan,80.06,8,0.03
1155,2025-03-22,MEA,Orbit Plan,101.73,2,0.37
1156,2025-05-29,NA,Nova Add-on,188.86,5,0.99
1157,2025-06-05,APAC,Nova Add-on,272.9,1,0.94
1158,2025-06-06,APAC,Orbit Plan,211.29,8,0.0
1159,2025-10-08,APAC,Orbit Plan,360.17,8,0.9
1160,2026-02-05,LATAM,Nova Add-on,122.22,10,0.13
1161,2025-03-12,MEA,Pulse API,72.66,12,0.33
1162,2025-11-16,MEA,Nova Add-on,33.75,7,0.34
1163,2025-01-24,LATAM,Pulse API,63.05,10,0.63
1164,2026-01-31,APAC,Nova Add-on,115.21,9,0.09
1165,2025-11-13,MEA,Nova Add-on,100.1,8,0.5
1166,2025-01-10,NA,Pulse API,252.64,1,0.27
1167,2025-04-16,EU,Pulse API,223.96,9,0.61
1168,2025-07-25,MEA,Orbit Plan,42.65,1,0.34
1169,2025-04-03,LATAM,Orbit Plan,72.81,2,0.54
1170,2025-05-27,EU,Orbit Plan,169.22,3,0.31
1171,2025-07-28,EU,Orbit Plan,218.68,5,0.39
1172,2025-06-13,EU,Nova Add-on,170.36,7,0.94
1173,2025-03-03,NA,Orbit Plan,221.37,9,0.39
1174,2025-02-28,APAC,Orbit Plan,139.15,7,0.07
1175,2025-01-15,LATAM,Pulse API,116.4,10,0.68
1176,2025-05-07,MEA,Pulse API,67.55,10,0.41
1177,2025-02-12,MEA,Orbit Plan,93.21,4,0.54
1178,2025-08-05,MEA,Nova Add-on,3.2630000000000003,10,0.29
1179,2025-03-27,NA,Orbit Plan,274.25,11,0.38
1180,2025-06-29,EU,Nova Add-on,156.25,1,0.16
1181,2025-10-01,MEA,Orbit Plan,102.07,12,0.56
1182,2025-05-24,LATAM,Orbit Plan,141.85,6,0.88
1183,2025-06-25,APAC,Legacy,240.94,6,0.34
1184,2025-08-24,MEA,Orbit Plan,51.12,3,0.65
1185,2025-01-02,MEA,Nova Add-on,99.82,12,0.7
1186,2026-01-26,LATAM,Nova Add-on,76.6,11,0.65
1187,2025-10-03,NA,Legacy,253.7,7,0.83
1188,2025-07-03,LATAM,Orbit Plan,71.76,12,0.98
1189,2025-03-05,LATAM,Orbit Plan,111.85,5,0.68
1190,2025-12-30,APAC,Orbit Plan,271.69,11,0.3
1191,2026-01-03,EU,Orbit Plan,120.21,12,0.71
1192,2025-04-18,NA,Orbit Plan,222.84,7,0.11
1193,2025-05-23,MEA,Nova Add-on,77.7,11,0.68
1194,2025-10-17,EU,Orbit Plan,216.29,2,0.13
1195,2025-10-19,EU,Legacy,173.33,1,0.99
1196,2025-12-21,MEA,Nova Add-on,50.55,8,0.0
1197,2025-08-07,NA,Legacy,154.24,2,0.68
1198,2025-08-27,LATAM,Orbit Plan,176.58,12,0.22
1199,2025-05-23,LATAM,Nova Add-on,94.48,10,0.81
1200,2026-01-13,EU,Legacy,237.47,2,0.92
1201,2025-04-11,EU,Orbit Plan,261.48,7,0.81
1202,2025-10-31,APAC,Legacy,309.05,8,0.24
1203,2025-06-24,NA,Pulse API,163.83,10,0.62
1204,2026-01-27,NA,Pulse API,213.02,2,0.97
1205,2025-01-18,LATAM,Orbit Plan,118.13,8,0.05
1206,2025-11-09,LATAM,Orbit Plan,98.46,9,0.05
1207,2025-07-15,LATAM,Orbit Plan,110.35,11,0.62
1208,2025-08-21,LATAM,Nova Add-on,81.95,10,0.62
1209,2025-06-23,NA,Nova Add-on,196.25,10,0.71
1210,2025-10-31,EU,Legacy,216.32,9,0.26
1211,2025-08-04,LATAM,Pulse API,82.98,1,0.13
1212,2025-10-27,LATAM,Nova Add-on,119.8,6,0.31
1213,2025-10-05,EU,Orbit Plan,159.19,1,0.52
1214,2025-12-03,EU,Orbit Plan,233.86,9,0.86
1215,2025-08-05,APAC,Orbit Plan,321.06,6,0.19
1216,2025-09-01,LATAM,Nova Add-on,190.14,10,0.57
1217,2025-06-21,MEA,Orbit Plan,64.53,1,0.5
1218,2025-01-02,EU,Pulse API,206.11,4,0.24
1219,2026-01-12,APAC,Pulse API,194.56,1,0.36
1220,2025-02-07,APAC,Orbit Plan,324.7,5,0.44
1221,2025-11-20,MEA,Legacy,27.54,5,0.17
1222,2025-05-15,EU,Orbit Plan,312.14,3,0.2
1223,2025-04-01,APAC,Legacy,395.7,2,0.34
1224,2025-04-18,APAC,Nova Add-on,278.01,6,0.66
1225,2025-09-27,MEA,Legacy,76.5,3,0.79
1226,2025-04-09,MEA,Orbit Plan,63.77,10,0.43
1227,2025-11-22,EU,Legacy,186.88,5,0.79
1228,2025-06-17,EU,Orbit Plan,96.46,3,0.85
1229,2025-10-27,LATAM,Orbit Plan,147.87,2,0.17
1230,2025-07-18,MEA,Orbit Plan,83.53,3,0.32
1231,2025-07-11,MEA,Pulse API,63.87,7,0.64
1232,2025-10-26,NA,Orbit Plan,132.11,8,0.86
1233,2025-07-22,EU,Orbit Plan,242.76,6,0.25
1234,2025-02-13,EU,Pulse API,127.22,9,0.35
1235,2025-10-26,NA,Nova Add-on,161.24,7,0.37
1236,2025-09-12,APAC,Orbit Plan,193.86,8,0.23
1237,2025-11-27,NA,Orbit Plan,348.66,11,0.08
1238,2025-05-22,EU,Orbit Plan,239.97,1,0.55
1239,2025-06-20,EU,Pulse API,179.98,5,0.19
1240,2025-11-06,EU,Legacy,284.18,12,0.54
1241,2025-05-14,NA,Pulse API,205.88,7,0.82
1242,2026-01-23,NA,Nova Add-on,289.62,3,0.87
1243,2025-04-27,EU,Pulse API,191.47,9,0.76
1244,2026-01-05,LATAM,Orbit Plan,137.2,4,0.43
1245,2025-12-24,LATAM,Orbit Plan,63.18,10,0.87
1246,2025-06-06,NA,Nova Add-on,250.44,6,0.34
1247,2025-08-03,LATAM,Pulse API,55.09,6,0.59
1248,2025-10-18,NA,Legacy,296.29,6,0.57
1249,2025-11-05,MEA,Nova Add-on,51.42,2,0.53
1250,2025-04-07,LATAM,Orbit Plan,133.89,8,0.64
1251,2025-06-05,NA,Orbit Plan,198.11,10,0.49
1252,2025-04-06,EU,Orbit Plan,144.91,5,0.21
1253,2025-05-30,MEA,Orbit Plan,97.71,7,0.39
1254,2025-02-26,EU,Nova Add-on,206.9,2,0.39
1255,2025-04-16,EU,Legacy,137.36,3,0.6
1256,2025-06-08,MEA,Orbit Plan,112.07,8,0.28
1257,2025-01-04,EU,Nova Add-on,218.77,6,0.91
1258,2025-09-09,LATAM,Nova Add-on,63.19,2,0.29
1259,2025-08-22,APAC,Pulse API,241.75,3,0.42
1260,2025-04-02,MEA,Pulse API,50.01,11,0.18
1261,2025-10-19,NA,Nova Add-on,273.72,5,0.88
1262,2025-10-03,APAC,Pulse API,237.45,12,0.72
1263,2025-04-22,LATAM,Nova Add-on,111.46,2,0.5
1264,2026-02-04,APAC,Nova Add-on,213.86,4,0.51
1265,2025-08-25,NA,Orbit Plan,176.2,12,0.4
1266,2025-04-10,LATAM,Orbit Plan,49.78,12,0.92
1267,2025-06-17,LATAM,Nova Add-on,154.15,8,0.14
1268,2025-05-23,EU,Orbit Plan,213.03,2,0.18
1269,2025-03-05,MEA,Pulse API,87.92,5,0.15
1270,2025-07-03,EU,Orbit Plan,261.92,11,0.53
1271,2025-08-15,NA,Legacy,261.55,2,0.39
1272,2025-06-07,LATAM,Orbit Plan,2.9480000000000004,4,0.93
1273,2025-07-11,EU,Orbit Plan,194.92,4,0.68
1274,2025-02-02,EU,Legacy,181.51,11,0.17
1275,2025-03-27,NA,Nova Add-on,273.44,4,0.62
1276,2025-10-05,LATAM,Legacy,131.46,4,0.11
1277,2025-06-15,EU,Orbit Plan,174.45,4,0.07
1278,2025-05-23,MEA,Orbit Plan,66.87,4,0.41
1279,2026-01-28,MEA,Nova Add-on,108.62,10,0.17
1280,2025-02-18,MEA,Orbit Plan,67.69,7,0.68
1281,2026-01-30,EU,Orbit Plan,93.75,11,0.48
1282,2025-06-21,NA,Nova Add-on,99.89,7,0.51
1283,2026-01-15,EU,Nova Add-on,177.1,2,0.31
1284,2026-01-13,LATAM,Pulse API,103.96,1,0.14
1285,2025-09-13,APAC,Orbit Plan,167.33,12,0.6
1286,2025-08-16,APAC,Orbit Plan,351.8,1,0.52
1287,2025-08-01,APAC,Pulse API,279.44,4,0.54
1288,2025-12-07,EU,Pulse API,281.48,4,0.61
1289,2025-07-15,MEA,Orbit Plan,67.48,2,0.95
1290,2025-01-27,EU,Legacy,182.46,3,0.59
1291,2025-04-15,EU,Nova Add-on,116.77,4,0.24
1292,2025-04-01,MEA,Orbit Plan,82.29,8,0.97
1293,2025-04-14,APAC,Legacy,38.06,7,0.17
1294,2025-08-14,LATAM,Nova Add-on,121.16,3,0.82
1295,2025-09-04,NA,Pulse API,191.18,5,0.6
1296,2025-03-20,MEA,Pulse API,74.5,8,0.31
1297,2025-05-26,LATAM,Nova Add-on,75.59,4,0.15
1298,2025-04-08,NA,Orbit Plan,228.32,12,0.37
1299,2025-07-27,LATAM,Legacy,146.57,11,0.99
1300,2025-02-06,LATAM,Legacy,103.14,2,0.38
1301,2025-10-17,EU,Orbit Plan,135.45,12,0.35
1302,2025-12-30,LATAM,Pulse API,121.52,1,0.65
1303,2025-08-06,EU,Orbit Plan,292.69,11,0.03
1304,2025-12-07,EU,Orbit Plan,204.82,11,0.15
1305,2025-05-07,MEA,Nova Add-on,62.41,2,0.64
1306,2025-07-16,LATAM,Pulse API,90.51,2,0.52
1307,2025-04-07,LATAM,Orbit Plan,57.05,9,0.66
1308,2025-07-15,MEA,Orbit Plan,86.67,12,0.87
1309,2025-02-25,MEA,Pulse API,62.4,12,0.4
1310,2025-06-07,NA,Legacy,255.43,1,0.1
1311,2026-02-01,LATAM,Nova Add-on,74.67,6,0.19
1312,2025-03-10,EU,Nova Add-on,95.49,2,0.45
1313,2025-04-19,EU,Orbit Plan,179.94,7,0.44
1314,2025-11-16,NA,Legacy,79.85,5,0.09
1315,2025-03-05,APAC,Orbit Plan,325.42,2,0.01
1316,2025-05-17,NA,Pulse API,230.44,1,0.1
1317,2025-09-25,NA,Orbit Plan,24.6,8,0.47
1318,2025-06-22,MEA,Nova Add-on,62.12,6,1.0
1319,2025-05-03,APAC,Pulse API,237.43,6,0.81
1320,2025-01-02,LATAM,Legacy,119.14,3,0.03
1321,2025-03-04,MEA,Orbit Plan,55.89,10,0.69
1322,2025-09-01,MEA,Nova Add-on,27.26,11,0.96
1323,2025-06-14,NA,Pulse API,362.49,11,0.44
1324,2025-11-07,LATAM,Nova Add-on,37.34,2,0.35
1325,2025-09-01,NA,Pulse API,206.2,9,0.88
1326,2026-01-02,MEA,Orbit Plan,85.53,2,0.3
1327,2025-12-11,MEA,Legacy,18.96,8,0.66
1328,2025-05-04,EU,Orbit Plan,207.78,11,0.7
1329,2025-02-24,LATAM,Legacy,197.06,7,0.77
1330,2025-04-23,APAC,Pulse API,298.21,11,0.12
1331,2025-03-11,MEA,Pulse API,26.4,4,0.93
1332,2026-01-28,MEA,Orbit Plan,72.2,12,0.74
1333,2026-01-07,LATAM,Pulse API,131.91,4,0.22
1334,2025-03-01,APAC,Orbit Plan,28.83,12,0.59
1335,2025-04-07,NA,Nova Add-on,266.49,12,0.0
1336,2025-02-01,MEA,Nova Add-on,85.25,7,0.32
1337,2025-07-06,EU,Nova Add-on,144.14,9,0.85
1338,2025-06-11,EU,Pulse API,153.39,4,0.5
1339,2025-08-22,EU,Nova Add-on,236.73,12,0.03
1340,2025-06-13,APAC,Nova Add-on,366.84,5,1.0
1341,2025-12-28,MEA,Nova Add-on,83.59,7,0.06
1342,2025-06-20,EU,Pulse API,115.17,12,0.93
1343,2025-04-26,NA,Legacy,244.73,5,0.98
1344,2025-12-04,EU,Legacy,57.46,6,0.42
1345,2025-08-31,APAC,Pulse API,173.63,12,0.92
1346,2025-12-25,MEA,Nova Add-on,88.98,10,0.87
1347,2025-01-28,APAC,Nova Add-on,285.55,5,0.9
1348,2025-04-18,EU,Pulse API,209.36,11,0.01
1349,2026-01-07,MEA,Orbit Plan,80.72,7,0.68
1350,2025-03-28,NA,Orbit Plan,71.52,3,0.95
1351,2025-03-02,MEA,Pulse API,16.04,7,0.25
1352,2025-03-02,EU,Nova Add-on,87.74,10,0.95
1353,2025-12-01,LATAM,Pulse API,167.3,8,0.86
1354,2025-11-29,LATAM,Orbit Plan,106.82,6,0.01
1355,2025-03-01,NA,Orbit Plan,113.82,10,0.57
1356,2025-10-21,LATAM,Orbit Plan,44.65,10,0.18
1357,2025-09-05,LATAM,Orbit Plan,134.11,9,0.18
1358,2025-12-25,NA,Nova Add-on,268.37,9,0.49
1359,2025-09-23,MEA,Nova Add-on,84.91,4,0.97
1360,2025-03-02,EU,Legacy,96.92,1,0.55
1361,2025-06-10,NA,Orbit Plan,120.25,5,0.85
1362,2025-01-18,NA,Legacy,169.11,6,0.97
1363,2025-03-29,LATAM,Legacy,94.13,9,0.9
1364,2025-05-31,MEA,Nova Add-on,54.49,12,0.31
1365,2025-06-30,MEA,Nova Add-on,72.79,4,0.04
1366,2025-03-14,APAC,Legacy,300.24,3,0.6
1367,2025-04-21,MEA,Orbit Plan,93.64,5,0.26
1368,2025-11-29,EU,Nova Add-on,243.51,5,0.68
1369,2025-12-22,EU,Nova Add-on,272.44,12,0.65
1370,2026-01-01,APAC,Nova Add-on,323.41,9,0.6
1371,2025-08-03,EU,Orbit Plan,194.46,4,0.08
1372,2025-03-05,MEA,Orbit Plan,46.76,2,0.33
1373,2025-02-15,APAC,Legacy,268.98,5,0.01
1374,2025-07-13,EU,Orbit Plan,145.11,2,0.18
1375,2026-01-08,APAC,Nova Add-on,274.25,10,0.87
1376,2025-10-10,APAC,Nova Add-on,221.79,3,0.32
1377,2026-01-20,LATAM,Orbit Plan,130.0,9,0.59
1378,2025-07-26,LATAM,Nova Add-on,55.62,11,0.51
1379,2025-03-21,EU,Orbit Plan,134.72,11,0.97
1380,2025-12-29,EU,Pulse API,159.53,8,0.18
1381,2025-07-01,LATAM,Nova Add-on,103.43,4,0.31
1382,2025-02-14,APAC,Nova Add-on,354.89,2,0.63
1383,2025-02-09,EU,Legacy,191.01,9,0.93
1384,2025-01-06,LATAM,Pulse API,121.4,3,0.48
1385,2025-09-21,MEA,Pulse API,41.9,12,0.01
1386,2025-08-06,MEA,Pulse API,88.98,12,0.66
1387,2025-09-28,MEA,Orbit Plan,55.88,9,0.9
